grid_point_id,date,grid_latitude,grid_longitude,sst_celsius,sst_anomaly_celsius,quality_level,satellite_product,resolution_deg
4563,2026-08-22,7.5,84.0,29.53,1.18,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4564,2026-08-22,7.5,84.5,29.04,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4565,2026-08-22,7.5,85.0,29.5,1.15,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4566,2026-08-22,7.5,85.5,29.51,1.16,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4567,2026-08-22,7.5,86.0,29.06,0.71,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4568,2026-08-22,7.5,86.5,29.3,0.95,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4569,2026-08-22,7.5,87.0,29.04,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4570,2026-08-22,7.5,87.5,29.25,0.9,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4571,2026-08-22,7.5,88.0,29.42,1.07,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4572,2026-08-22,7.5,88.5,29.12,0.77,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4573,2026-08-22,7.5,89.0,29.06,0.71,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4574,2026-08-22,7.5,89.5,29.42,1.07,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4575,2026-08-22,7.5,90.0,29.55,1.2,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4576,2026-08-22,7.5,90.5,29.08,0.73,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4577,2026-08-22,7.5,91.0,29.6,1.25,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4578,2026-08-22,7.5,91.5,29.49,1.14,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4579,2026-08-22,7.5,92.0,29.44,1.09,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4580,2026-08-22,7.5,92.5,29.05,0.7,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4581,2026-08-22,7.5,93.0,29.62,1.27,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4582,2026-08-22,7.5,93.5,29.3,0.95,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4583,2026-08-22,7.5,94.0,29.34,0.99,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4584,2026-08-22,8.0,68.0,29.27,0.97,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4585,2026-08-22,8.0,68.5,29.28,0.98,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4586,2026-08-22,8.0,69.0,29.49,1.19,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4587,2026-08-22,8.0,69.5,28.98,0.68,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4588,2026-08-22,8.0,70.0,29.25,0.95,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4589,2026-08-22,8.0,70.5,29.34,1.04,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4590,2026-08-22,8.0,71.0,28.99,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4591,2026-08-22,8.0,71.5,29.32,1.02,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4592,2026-08-22,8.0,72.0,29.27,0.97,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4593,2026-08-22,8.0,72.5,29.07,0.77,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4594,2026-08-22,8.0,73.0,29.09,0.79,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4595,2026-08-22,8.0,73.5,28.97,0.67,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4596,2026-08-22,8.0,74.0,28.0,-0.3,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4597,2026-08-22,8.0,74.5,27.61,-0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4598,2026-08-22,8.0,75.0,28.06,-0.24,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4599,2026-08-22,8.0,75.5,28.13,-0.17,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4600,2026-08-22,8.0,76.0,27.68,-0.62,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4601,2026-08-22,8.0,76.5,27.69,-0.61,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4602,2026-08-22,8.0,77.0,27.6,-0.7,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4603,2026-08-22,8.0,77.5,29.29,0.99,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4604,2026-08-22,8.0,78.0,29.58,1.28,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4605,2026-08-22,8.0,78.5,29.08,0.78,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4606,2026-08-22,8.0,79.0,29.02,0.72,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4607,2026-08-22,8.0,79.5,29.33,1.03,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4608,2026-08-22,8.0,80.0,29.51,1.21,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4609,2026-08-22,8.0,80.5,29.52,1.22,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4610,2026-08-22,8.0,81.0,29.15,0.85,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4611,2026-08-22,8.0,81.5,29.46,1.16,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4612,2026-08-22,8.0,82.0,29.32,1.02,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4613,2026-08-22,8.0,82.5,29.42,1.12,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4614,2026-08-22,8.0,83.0,29.38,1.08,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4615,2026-08-22,8.0,83.5,29.0,0.7,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4616,2026-08-22,8.0,84.0,29.16,0.86,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4617,2026-08-22,8.0,84.5,29.44,1.14,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4618,2026-08-22,8.0,85.0,29.44,1.14,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4619,2026-08-22,8.0,85.5,29.0,0.7,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4620,2026-08-22,8.0,86.0,29.23,0.93,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4621,2026-08-22,8.0,86.5,29.52,1.22,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4622,2026-08-22,8.0,87.0,29.46,1.16,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4623,2026-08-22,8.0,87.5,29.32,1.02,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4624,2026-08-22,8.0,88.0,29.05,0.75,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4625,2026-08-22,8.0,88.5,29.14,0.84,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4626,2026-08-22,8.0,89.0,29.37,1.07,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4627,2026-08-22,8.0,89.5,29.46,1.16,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4628,2026-08-22,8.0,90.0,29.34,1.04,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4629,2026-08-22,8.0,90.5,29.19,0.89,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4630,2026-08-22,8.0,91.0,29.31,1.01,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4631,2026-08-22,8.0,91.5,28.91,0.61,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4632,2026-08-22,8.0,92.0,29.42,1.12,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4633,2026-08-22,8.0,92.5,29.5,1.2,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4634,2026-08-22,8.0,93.0,28.94,0.64,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4635,2026-08-22,8.0,93.5,29.19,0.89,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4636,2026-08-22,8.0,94.0,29.5,1.2,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4637,2026-08-22,8.5,68.0,29.27,1.02,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4638,2026-08-22,8.5,68.5,29.19,0.94,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4639,2026-08-22,8.5,69.0,28.91,0.66,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4640,2026-08-22,8.5,69.5,29.37,1.12,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4641,2026-08-22,8.5,70.0,29.33,1.08,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4642,2026-08-22,8.5,70.5,29.26,1.01,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4643,2026-08-22,8.5,71.0,28.89,0.64,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4644,2026-08-22,8.5,71.5,29.3,1.05,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4645,2026-08-22,8.5,72.0,28.89,0.64,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4646,2026-08-22,8.5,72.5,29.43,1.18,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4647,2026-08-22,8.5,73.0,29.46,1.21,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4648,2026-08-22,8.5,73.5,29.22,0.97,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4649,2026-08-22,8.5,74.0,28.04,-0.21,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4650,2026-08-22,8.5,74.5,27.73,-0.52,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4651,2026-08-22,8.5,75.0,27.65,-0.6,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4652,2026-08-22,8.5,75.5,27.79,-0.46,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4653,2026-08-22,8.5,76.0,27.84,-0.41,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4654,2026-08-22,8.5,76.5,27.99,-0.26,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4655,2026-08-22,8.5,77.0,27.87,-0.38,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4656,2026-08-22,8.5,77.5,29.45,1.2,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4657,2026-08-22,8.5,78.0,29.51,1.26,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4658,2026-08-22,8.5,78.5,29.22,0.97,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4659,2026-08-22,8.5,79.0,29.35,1.1,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4660,2026-08-22,8.5,79.5,29.19,0.94,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4661,2026-08-22,8.5,80.0,29.48,1.23,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4662,2026-08-22,8.5,80.5,28.87,0.62,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4663,2026-08-22,8.5,81.0,29.35,1.1,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4664,2026-08-22,8.5,81.5,29.2,0.95,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4665,2026-08-22,8.5,82.0,28.89,0.64,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4666,2026-08-22,8.5,82.5,29.37,1.12,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4667,2026-08-22,8.5,83.0,29.12,0.87,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4668,2026-08-22,8.5,83.5,29.22,0.97,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4669,2026-08-22,8.5,84.0,29.35,1.1,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4670,2026-08-22,8.5,84.5,29.03,0.78,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4671,2026-08-22,8.5,85.0,29.05,0.8,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4672,2026-08-22,8.5,85.5,29.1,0.85,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4673,2026-08-22,8.5,86.0,29.37,1.12,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4674,2026-08-22,8.5,86.5,29.54,1.29,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4675,2026-08-22,8.5,87.0,29.1,0.85,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4676,2026-08-22,8.5,87.5,29.28,1.03,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4677,2026-08-22,8.5,88.0,29.08,0.83,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4678,2026-08-22,8.5,88.5,29.46,1.21,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4679,2026-08-22,8.5,89.0,29.5,1.25,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4680,2026-08-22,8.5,89.5,28.98,0.73,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4681,2026-08-22,8.5,90.0,29.31,1.06,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4682,2026-08-22,8.5,90.5,29.48,1.23,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4683,2026-08-22,8.5,91.0,29.18,0.93,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4684,2026-08-22,8.5,91.5,29.08,0.83,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4685,2026-08-22,8.5,92.0,29.48,1.23,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4686,2026-08-22,8.5,92.5,29.03,0.78,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4687,2026-08-22,8.5,93.0,28.99,0.74,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4688,2026-08-22,8.5,93.5,29.47,1.22,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4689,2026-08-22,8.5,94.0,29.29,1.04,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4690,2026-08-22,9.0,68.0,28.92,0.72,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4691,2026-08-22,9.0,68.5,29.24,1.04,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4692,2026-08-22,9.0,69.0,29.4,1.2,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4693,2026-08-22,9.0,69.5,28.85,0.65,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4694,2026-08-22,9.0,70.0,28.97,0.77,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4695,2026-08-22,9.0,70.5,29.21,1.01,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4696,2026-08-22,9.0,71.0,28.87,0.67,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4697,2026-08-22,9.0,71.5,29.42,1.22,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4698,2026-08-22,9.0,72.0,29.21,1.01,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4699,2026-08-22,9.0,80.5,29.2,1.0,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4700,2026-08-22,9.0,81.0,28.83,0.63,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4701,2026-08-22,9.0,81.5,29.08,0.88,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4702,2026-08-22,9.0,82.0,28.93,0.73,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4703,2026-08-22,9.0,82.5,29.36,1.16,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4704,2026-08-22,9.0,83.0,29.03,0.83,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4705,2026-08-22,9.0,83.5,29.07,0.87,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4706,2026-08-22,9.0,84.0,29.24,1.04,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4707,2026-08-22,9.0,84.5,29.29,1.09,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4708,2026-08-22,9.0,85.0,29.34,1.14,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4709,2026-08-22,9.0,85.5,28.91,0.71,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4710,2026-08-22,9.0,86.0,28.97,0.77,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4711,2026-08-22,9.0,86.5,28.85,0.65,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4712,2026-08-22,9.0,87.0,29.39,1.19,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4713,2026-08-22,9.0,87.5,29.01,0.81,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4714,2026-08-22,9.0,88.0,28.88,0.68,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4715,2026-08-22,9.0,88.5,29.01,0.81,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4716,2026-08-22,9.0,89.0,28.83,0.63,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4717,2026-08-22,9.0,89.5,29.38,1.18,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4718,2026-08-22,9.0,90.0,28.99,0.79,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4719,2026-08-22,9.0,90.5,29.04,0.84,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4720,2026-08-22,9.0,91.0,29.45,1.25,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4721,2026-08-22,9.0,91.5,28.92,0.72,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4722,2026-08-22,9.0,92.0,28.93,0.73,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4723,2026-08-22,9.0,92.5,29.18,0.98,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4724,2026-08-22,9.0,93.0,29.47,1.27,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4725,2026-08-22,9.0,93.5,29.42,1.22,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4726,2026-08-22,9.0,94.0,29.21,1.01,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4727,2026-08-22,9.5,68.0,29.3,1.15,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4728,2026-08-22,9.5,68.5,29.07,0.92,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4729,2026-08-22,9.5,69.0,29.03,0.88,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4730,2026-08-22,9.5,69.5,29.01,0.86,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4731,2026-08-22,9.5,70.0,29.05,0.9,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4732,2026-08-22,9.5,70.5,29.22,1.07,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4733,2026-08-22,9.5,71.0,29.31,1.16,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4734,2026-08-22,9.5,71.5,29.13,0.98,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4735,2026-08-22,9.5,72.0,29.34,1.19,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4736,2026-08-22,9.5,80.5,29.18,1.03,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4737,2026-08-22,9.5,81.0,29.29,1.14,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4738,2026-08-22,9.5,81.5,29.21,1.06,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4739,2026-08-22,9.5,82.0,29.27,1.12,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4740,2026-08-22,9.5,82.5,28.74,0.59,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4741,2026-08-22,9.5,83.0,29.34,1.19,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4742,2026-08-22,9.5,83.5,29.35,1.2,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4743,2026-08-22,9.5,84.0,29.32,1.17,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4744,2026-08-22,9.5,84.5,29.24,1.09,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4745,2026-08-22,9.5,85.0,29.28,1.13,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4746,2026-08-22,9.5,85.5,28.86,0.71,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4747,2026-08-22,9.5,86.0,28.76,0.61,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4748,2026-08-22,9.5,86.5,28.93,0.78,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4749,2026-08-22,9.5,87.0,29.04,0.89,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4750,2026-08-22,9.5,87.5,28.92,0.77,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4751,2026-08-22,9.5,88.0,29.34,1.19,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4752,2026-08-22,9.5,88.5,29.41,1.26,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4753,2026-08-22,9.5,89.0,29.27,1.12,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4754,2026-08-22,9.5,89.5,29.06,0.91,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4755,2026-08-22,9.5,90.0,28.83,0.68,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4756,2026-08-22,9.5,90.5,29.34,1.19,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4757,2026-08-22,9.5,91.0,29.32,1.17,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4758,2026-08-22,9.5,91.5,28.84,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4759,2026-08-22,9.5,92.0,28.76,0.61,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
4760,2026-08-22,9.5,92.5,29.36,1.21,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
