current_id,date,grid_latitude,grid_longitude,current_u_velocity_mps,current_v_velocity_mps,surface_current_speed_mps,surface_current_speed_knots,current_direction_deg,current_regime,depth_m,source
3025,2026-08-18,24.0,71.0,-0.085,-0.252,0.266,0.52,198.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3026,2026-08-18,24.0,72.0,-0.197,-0.198,0.279,0.54,224.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3027,2026-08-18,24.0,73.0,-0.108,-0.234,0.258,0.5,204.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3028,2026-08-18,24.0,74.0,-0.232,-0.457,0.513,1.0,206.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3029,2026-08-18,24.0,75.0,-0.173,-0.303,0.349,0.68,209.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3030,2026-08-18,24.0,76.0,0.059,-0.158,0.169,0.33,159.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3031,2026-08-18,24.0,77.0,0.115,0.275,0.298,0.58,22.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3032,2026-08-18,24.0,78.0,0.215,0.023,0.216,0.42,83.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3033,2026-08-18,24.0,79.0,0.06,0.185,0.194,0.38,18.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3034,2026-08-18,24.0,80.0,0.218,0.162,0.272,0.53,53.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3035,2026-08-18,24.0,81.0,0.309,0.067,0.316,0.61,77.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3036,2026-08-18,24.0,82.0,0.094,0.195,0.216,0.42,25.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3037,2026-08-18,24.0,83.0,0.287,0.309,0.422,0.82,42.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3038,2026-08-18,24.0,84.0,0.262,0.132,0.293,0.57,63.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3039,2026-08-18,24.0,85.0,0.144,0.105,0.178,0.35,53.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3040,2026-08-18,24.0,86.0,0.137,0.152,0.205,0.4,42.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3041,2026-08-18,24.0,87.0,0.131,0.137,0.19,0.37,43.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3042,2026-08-18,24.0,88.0,0.222,0.148,0.267,0.52,56.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3043,2026-08-18,24.0,89.0,0.214,0.085,0.23,0.45,68.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3044,2026-08-18,24.0,90.0,0.241,0.242,0.342,0.66,44.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3045,2026-08-18,24.0,91.0,0.196,0.209,0.287,0.56,43.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3046,2026-08-18,24.0,92.0,0.166,0.236,0.289,0.56,35.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3047,2026-08-18,24.0,93.0,0.29,0.089,0.303,0.59,72.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3048,2026-08-18,24.0,94.0,0.283,0.139,0.315,0.61,63.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3049,2026-08-17,6.0,68.0,-0.076,-0.234,0.246,0.48,198.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3050,2026-08-17,6.0,69.0,-0.188,-0.097,0.212,0.41,242.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3051,2026-08-17,6.0,70.0,-0.144,-0.224,0.266,0.52,212.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3052,2026-08-17,6.0,71.0,-0.179,-0.138,0.226,0.44,232.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3053,2026-08-17,6.0,72.0,-0.185,-0.218,0.286,0.56,220.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3054,2026-08-17,6.0,73.0,-0.303,-0.155,0.34,0.66,242.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3055,2026-08-17,6.0,74.0,-0.121,-0.262,0.289,0.56,204.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3056,2026-08-17,6.0,75.0,-0.165,-0.093,0.189,0.37,240.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3057,2026-08-17,6.0,76.0,-0.177,-0.376,0.416,0.81,205.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3058,2026-08-17,6.0,77.0,0.265,0.261,0.372,0.72,45.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3059,2026-08-17,6.0,78.0,0.224,0.111,0.25,0.49,63.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3060,2026-08-17,6.0,79.0,0.16,0.149,0.219,0.43,47.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3061,2026-08-17,6.0,80.0,0.327,0.172,0.369,0.72,62.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3062,2026-08-17,6.0,81.0,0.066,0.193,0.204,0.4,18.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3063,2026-08-17,6.0,82.0,0.075,0.119,0.141,0.27,32.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3064,2026-08-17,6.0,83.0,0.105,0.104,0.148,0.29,45.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3065,2026-08-17,6.0,84.0,0.204,0.065,0.214,0.42,72.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3066,2026-08-17,6.0,85.0,0.056,0.142,0.153,0.3,21.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3067,2026-08-17,6.0,86.0,0.191,0.226,0.296,0.58,40.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3068,2026-08-17,6.0,87.0,0.232,0.291,0.372,0.72,38.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3069,2026-08-17,6.0,88.0,0.11,0.057,0.124,0.24,62.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3070,2026-08-17,6.0,89.0,0.044,0.205,0.21,0.41,12.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3071,2026-08-17,6.0,90.0,0.124,0.156,0.199,0.39,38.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3072,2026-08-17,6.0,91.0,0.125,0.13,0.18,0.35,43.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3073,2026-08-17,6.0,92.0,0.249,-0.03,0.251,0.49,96.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3074,2026-08-17,6.0,93.0,0.151,0.077,0.169,0.33,63.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3075,2026-08-17,6.0,94.0,0.332,0.226,0.402,0.78,55.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3076,2026-08-17,7.0,68.0,-0.33,-0.452,0.56,1.09,216.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3077,2026-08-17,7.0,69.0,-0.258,-0.359,0.442,0.86,215.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3078,2026-08-17,7.0,70.0,-0.256,-0.167,0.306,0.59,236.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3079,2026-08-17,7.0,71.0,-0.061,-0.231,0.239,0.46,194.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3080,2026-08-17,7.0,72.0,-0.14,-0.324,0.353,0.69,203.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3081,2026-08-17,7.0,73.0,-0.119,-0.177,0.213,0.41,213.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3082,2026-08-17,7.0,74.0,-0.147,-0.215,0.26,0.51,214.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3083,2026-08-17,7.0,75.0,-0.142,-0.314,0.345,0.67,204.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3084,2026-08-17,7.0,76.0,-0.125,-0.149,0.194,0.38,220.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3085,2026-08-17,7.0,77.0,0.229,0.165,0.282,0.55,54.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3086,2026-08-17,7.0,78.0,0.354,0.226,0.42,0.82,57.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3087,2026-08-17,7.0,79.0,0.14,0.243,0.28,0.54,29.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3088,2026-08-17,7.0,80.0,0.169,0.165,0.236,0.46,45.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3089,2026-08-17,7.0,81.0,0.149,0.161,0.219,0.43,42.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3090,2026-08-17,7.0,82.0,0.271,0.066,0.279,0.54,76.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3091,2026-08-17,7.0,83.0,0.251,0.188,0.314,0.61,53.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3092,2026-08-17,7.0,84.0,0.11,0.064,0.127,0.25,59.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3093,2026-08-17,7.0,85.0,0.203,0.277,0.343,0.67,36.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3094,2026-08-17,7.0,86.0,0.176,0.068,0.189,0.37,68.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3095,2026-08-17,7.0,87.0,0.103,-0.005,0.103,0.2,92.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3096,2026-08-17,7.0,88.0,0.278,0.316,0.421,0.82,41.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3097,2026-08-17,7.0,89.0,0.188,0.196,0.272,0.53,43.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3098,2026-08-17,7.0,90.0,0.125,-0.05,0.135,0.26,111.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3099,2026-08-17,7.0,91.0,0.256,0.139,0.291,0.57,61.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3100,2026-08-17,7.0,92.0,0.289,0.2,0.351,0.68,55.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3101,2026-08-17,7.0,93.0,0.285,0.235,0.369,0.72,50.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3102,2026-08-17,7.0,94.0,0.247,0.16,0.294,0.57,57.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3103,2026-08-17,8.0,68.0,-0.148,-0.377,0.405,0.79,201.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3104,2026-08-17,8.0,69.0,-0.159,-0.222,0.273,0.53,215.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3105,2026-08-17,8.0,70.0,-0.176,-0.246,0.302,0.59,215.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3106,2026-08-17,8.0,71.0,-0.226,-0.171,0.283,0.55,232.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3107,2026-08-17,8.0,72.0,-0.105,-0.351,0.366,0.71,196.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3108,2026-08-17,8.0,73.0,-0.053,-0.214,0.22,0.43,193.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3109,2026-08-17,8.0,74.0,-0.095,-0.297,0.312,0.61,197.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3110,2026-08-17,8.0,75.0,-0.13,-0.085,0.155,0.3,236.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3111,2026-08-17,8.0,76.0,-0.187,-0.447,0.485,0.94,202.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3112,2026-08-17,8.0,77.0,0.275,0.146,0.311,0.6,62.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3113,2026-08-17,8.0,78.0,0.155,0.259,0.302,0.59,30.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3114,2026-08-17,8.0,79.0,0.192,0.316,0.37,0.72,31.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3115,2026-08-17,8.0,80.0,0.005,0.174,0.174,0.34,1.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3116,2026-08-17,8.0,81.0,0.176,0.123,0.215,0.42,55.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3117,2026-08-17,8.0,82.0,0.288,0.027,0.289,0.56,84.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3118,2026-08-17,8.0,83.0,0.152,0.154,0.216,0.42,44.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3119,2026-08-17,8.0,84.0,0.185,0.155,0.241,0.47,50.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3120,2026-08-17,8.0,85.0,0.119,0.052,0.13,0.25,66.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3121,2026-08-17,8.0,86.0,0.212,0.096,0.233,0.45,65.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3122,2026-08-17,8.0,87.0,0.237,0.005,0.237,0.46,88.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3123,2026-08-17,8.0,88.0,0.19,0.077,0.205,0.4,67.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3124,2026-08-17,8.0,89.0,0.187,0.119,0.222,0.43,57.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3125,2026-08-17,8.0,90.0,0.272,0.183,0.328,0.64,56.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3126,2026-08-17,8.0,91.0,0.253,0.19,0.316,0.61,53.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3127,2026-08-17,8.0,92.0,0.193,0.348,0.398,0.77,29.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3128,2026-08-17,8.0,93.0,0.234,0.095,0.253,0.49,67.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3129,2026-08-17,8.0,94.0,0.279,0.404,0.491,0.95,34.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3130,2026-08-17,9.0,68.0,-0.191,-0.217,0.289,0.56,221.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3131,2026-08-17,9.0,69.0,-0.23,-0.134,0.266,0.52,239.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3132,2026-08-17,9.0,70.0,-0.054,-0.19,0.198,0.38,195.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3133,2026-08-17,9.0,71.0,-0.205,-0.077,0.219,0.43,249.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3134,2026-08-17,9.0,72.0,-0.064,-0.123,0.139,0.27,207.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3135,2026-08-17,9.0,73.0,-0.229,-0.172,0.286,0.56,233.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3136,2026-08-17,9.0,85.0,0.164,0.081,0.183,0.36,63.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3137,2026-08-17,9.0,86.0,0.181,0.042,0.186,0.36,76.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3138,2026-08-17,9.0,87.0,0.214,0.141,0.256,0.5,56.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3139,2026-08-17,9.0,88.0,0.238,0.042,0.242,0.47,80.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3140,2026-08-17,9.0,89.0,0.232,0.273,0.358,0.7,40.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3141,2026-08-17,9.0,90.0,0.276,0.297,0.405,0.79,42.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3142,2026-08-17,9.0,91.0,0.305,0.234,0.384,0.75,52.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3143,2026-08-17,9.0,92.0,0.23,0.144,0.271,0.53,57.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3144,2026-08-17,9.0,93.0,0.253,-0.05,0.258,0.5,101.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3145,2026-08-17,9.0,94.0,0.113,0.153,0.19,0.37,36.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3146,2026-08-17,10.0,68.0,-0.326,-0.271,0.424,0.82,230.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3147,2026-08-17,10.0,69.0,-0.057,-0.119,0.132,0.26,205.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3148,2026-08-17,10.0,70.0,-0.129,-0.315,0.34,0.66,202.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3149,2026-08-17,10.0,71.0,-0.247,-0.347,0.426,0.83,215.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3150,2026-08-17,10.0,72.0,-0.108,-0.271,0.292,0.57,201.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3151,2026-08-17,10.0,73.0,-0.123,-0.126,0.176,0.34,224.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3152,2026-08-17,10.0,85.0,0.079,-0.178,0.195,0.38,156.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3153,2026-08-17,10.0,86.0,0.158,0.291,0.331,0.64,28.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3154,2026-08-17,10.0,87.0,0.344,0.125,0.366,0.71,70.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3155,2026-08-17,10.0,88.0,0.153,0.136,0.205,0.4,48.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3156,2026-08-17,10.0,89.0,0.236,-0.033,0.238,0.46,98.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3157,2026-08-17,10.0,90.0,0.138,0.005,0.138,0.27,87.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3158,2026-08-17,10.0,91.0,0.31,0.038,0.312,0.61,83.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3159,2026-08-17,10.0,92.0,0.255,0.128,0.285,0.55,63.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3160,2026-08-17,10.0,93.0,0.27,0.175,0.322,0.63,57.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3161,2026-08-17,10.0,94.0,0.02,0.257,0.258,0.5,4.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3162,2026-08-17,11.0,68.0,-0.108,-0.497,0.509,0.99,192.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3163,2026-08-17,11.0,69.0,-0.2,-0.258,0.326,0.63,217.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3164,2026-08-17,11.0,70.0,-0.193,-0.277,0.338,0.66,214.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3165,2026-08-17,11.0,71.0,-0.073,-0.14,0.158,0.31,207.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3166,2026-08-17,11.0,72.0,-0.116,-0.269,0.293,0.57,203.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3167,2026-08-17,11.0,73.0,-0.087,-0.263,0.277,0.54,198.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3168,2026-08-17,11.0,85.0,0.132,0.179,0.222,0.43,36.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3169,2026-08-17,11.0,86.0,0.09,0.298,0.311,0.6,16.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3170,2026-08-17,11.0,87.0,0.291,0.15,0.327,0.64,62.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3171,2026-08-17,11.0,88.0,0.165,0.123,0.206,0.4,53.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3172,2026-08-17,11.0,89.0,0.247,0.119,0.274,0.53,64.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3173,2026-08-17,11.0,90.0,0.113,0.125,0.169,0.33,42.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3174,2026-08-17,11.0,91.0,0.191,0.213,0.286,0.56,41.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3175,2026-08-17,11.0,92.0,0.047,0.27,0.274,0.53,9.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
