weather_id,harbor_id,landing_center_name,sector,latitude,longitude,datetime_utc,air_temp_celsius,humidity_pct,precipitation_mm,weather_code,weather_condition,wind_speed_mps,wind_speed_kmph,wind_direction_deg,wind_gust_mps,surface_pressure_hpa,visibility_km,cloud_cover_pct,venturing_safety_index,source
23608,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-19 15:00:00,32.4,71.5,0.0,2,Partly cloudy,7.0,25.2,126,9.7,1011.1,9.0,62.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23609,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-19 16:00:00,31.4,66.7,0.0,2,Partly cloudy,8.2,29.5,94,11.6,1009.6,9.6,59.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23610,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-19 17:00:00,30.7,72.8,0.0,1,Mainly clear,7.6,27.4,99,11.9,1009.8,8.9,44.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23611,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-19 18:00:00,31.2,74.7,0.0,1,Mainly clear,8.2,29.5,110,11.9,1009.9,8.5,47.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23612,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-19 19:00:00,30.6,77.9,0.0,1,Mainly clear,9.5,34.2,104,14.0,1009.2,8.8,43.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23613,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-19 20:00:00,29.2,81.5,0.0,0,Clear sky,5.7,20.5,123,8.1,1009.9,9.1,17.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23614,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-19 21:00:00,28.6,87.1,0.0,1,Mainly clear,4.5,16.2,95,6.5,1010.0,9.7,36.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23615,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-19 22:00:00,27.2,91.0,0.0,1,Mainly clear,2.2,7.9,128,2.9,1011.7,8.5,38.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23616,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-19 23:00:00,27.1,87.8,0.0,0,Clear sky,7.6,27.4,99,10.8,1012.5,8.8,18.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23617,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 00:00:00,27.1,92.0,0.0,1,Mainly clear,2.9,10.4,107,4.0,1010.9,9.5,20.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23618,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 01:00:00,27.1,91.3,0.0,0,Clear sky,7.4,26.6,91,11.7,1011.2,8.8,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23619,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 02:00:00,26.2,92.7,0.0,0,Clear sky,2.8,10.1,132,4.1,1011.2,8.7,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23620,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 03:00:00,27.1,91.8,0.0,1,Mainly clear,1.6,5.8,92,2.4,1010.7,7.9,32.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23621,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 04:00:00,26.8,89.3,0.0,0,Clear sky,5.2,18.7,102,8.0,1009.4,8.9,12.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23622,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 05:00:00,27.4,89.4,0.0,0,Clear sky,5.9,21.2,127,9.2,1009.2,8.9,11.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23623,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 06:00:00,28.9,83.7,0.0,1,Mainly clear,3.9,14.0,130,5.6,1008.9,8.8,27.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23624,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 07:00:00,28.4,81.8,0.0,0,Clear sky,5.5,19.8,97,8.0,1009.9,8.9,18.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23625,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 08:00:00,29.5,80.3,0.0,2,Partly cloudy,3.5,12.6,116,5.6,1010.4,8.7,53.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23626,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 09:00:00,30.3,77.2,0.0,1,Mainly clear,6.1,22.0,118,8.7,1010.7,8.8,35.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23627,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 10:00:00,30.1,73.5,0.0,1,Mainly clear,6.6,23.8,123,9.2,1011.1,8.1,23.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23628,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 11:00:00,31.6,73.9,0.0,2,Partly cloudy,4.1,14.8,96,5.6,1011.2,9.3,53.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23629,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 12:00:00,31.7,70.8,0.0,2,Partly cloudy,7.4,26.6,123,11.6,1012.8,9.5,52.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23630,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 13:00:00,32.2,64.9,0.0,1,Mainly clear,7.5,27.0,126,10.9,1012.1,9.8,49.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23631,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 14:00:00,32.3,69.2,0.0,2,Partly cloudy,9.5,34.2,117,14.9,1011.3,9.4,64.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23632,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 15:00:00,31.7,72.8,0.0,2,Partly cloudy,6.4,23.0,118,8.8,1010.4,9.9,58.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23633,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 16:00:00,31.8,69.2,0.0,2,Partly cloudy,9.1,32.8,118,14.0,1010.4,10.2,55.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23634,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 17:00:00,31.0,76.4,0.0,2,Partly cloudy,6.9,24.8,114,9.1,1009.2,8.8,64.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23635,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 18:00:00,30.4,79.2,0.0,1,Mainly clear,5.9,21.2,127,9.0,1009.5,9.3,49.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23636,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 19:00:00,29.1,80.3,0.0,1,Mainly clear,7.4,26.6,134,10.1,1009.9,9.6,43.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23637,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 20:00:00,29.0,82.3,0.0,1,Mainly clear,7.0,25.2,130,9.6,1010.1,8.3,24.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23638,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 21:00:00,28.2,86.9,0.0,1,Mainly clear,4.2,15.1,112,6.4,1010.7,9.1,46.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23639,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 22:00:00,28.1,87.7,1.8,61,Slight rain,8.7,31.3,106,13.2,1011.4,4.0,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
23640,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-20 23:00:00,27.8,92.4,0.0,0,Clear sky,5.8,20.9,107,9.2,1011.5,8.1,17.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23641,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 00:00:00,27.3,92.9,0.0,0,Clear sky,4.9,17.6,119,7.7,1010.9,8.7,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23642,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 01:00:00,26.8,97.6,0.0,0,Clear sky,4.3,15.5,121,6.8,1011.4,8.4,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23643,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 02:00:00,26.5,95.1,0.0,0,Clear sky,2.1,7.6,112,2.9,1011.2,8.4,14.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23644,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 03:00:00,26.8,96.4,2.4,63,Moderate rain,4.7,16.9,131,7.4,1010.3,3.2,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
23645,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 04:00:00,27.0,94.9,0.0,0,Clear sky,5.0,18.0,108,6.7,1010.0,8.0,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23646,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 05:00:00,27.2,90.8,1.4,61,Slight rain,5.7,20.5,127,8.0,1009.0,6.0,75.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23647,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 06:00:00,29.1,86.8,0.0,1,Mainly clear,4.9,17.6,116,6.6,1009.1,9.2,27.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23648,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 07:00:00,28.4,88.8,0.0,1,Mainly clear,4.0,14.4,95,6.1,1010.4,9.0,27.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23649,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 08:00:00,29.3,82.1,0.0,1,Mainly clear,3.6,13.0,127,5.8,1010.3,8.6,32.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23650,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 09:00:00,29.8,78.1,0.0,0,Clear sky,4.8,17.3,119,6.8,1011.1,8.5,19.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23651,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 10:00:00,30.5,75.9,0.0,2,Partly cloudy,4.3,15.5,126,6.4,1010.7,7.4,50.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23652,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 11:00:00,31.0,76.8,0.0,1,Mainly clear,3.0,10.8,97,4.6,1011.8,9.5,44.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23653,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 12:00:00,31.4,71.0,0.0,2,Partly cloudy,10.0,36.0,128,14.8,1012.4,9.6,52.3,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
23654,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 13:00:00,32.7,69.6,0.0,2,Partly cloudy,8.4,30.2,100,11.6,1011.4,9.4,52.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23655,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 14:00:00,31.7,68.0,0.0,2,Partly cloudy,10.1,36.4,120,14.3,1011.1,9.0,72.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
23656,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 15:00:00,32.7,71.9,0.0,2,Partly cloudy,7.0,25.2,99,9.6,1010.4,9.1,75.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23657,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 16:00:00,31.1,68.1,0.0,2,Partly cloudy,7.6,27.4,125,10.8,1010.0,9.3,52.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23658,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 17:00:00,31.5,73.6,0.0,1,Mainly clear,11.4,41.0,92,14.9,1009.9,9.0,45.1,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
23659,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 18:00:00,30.8,77.7,0.0,1,Mainly clear,10.7,38.5,92,15.8,1009.9,8.9,22.2,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
23660,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 19:00:00,30.4,75.5,0.0,1,Mainly clear,7.9,28.4,133,11.6,1009.8,8.8,42.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23661,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 20:00:00,29.4,83.2,0.0,1,Mainly clear,1.9,6.8,125,2.5,1009.8,9.6,40.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23662,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 21:00:00,28.4,84.3,0.0,1,Mainly clear,2.9,10.4,101,3.8,1010.9,8.4,28.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23663,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 22:00:00,27.9,89.3,0.0,1,Mainly clear,5.8,20.9,119,8.8,1011.4,7.8,21.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23664,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-21 23:00:00,27.2,89.8,0.0,1,Mainly clear,6.3,22.7,115,8.5,1011.1,9.0,38.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23665,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 00:00:00,27.1,93.4,0.0,0,Clear sky,5.0,18.0,104,6.7,1011.7,7.6,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23666,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 01:00:00,26.6,95.3,0.0,1,Mainly clear,5.0,18.0,120,7.5,1010.9,7.7,34.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23667,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 02:00:00,26.3,93.8,0.0,0,Clear sky,5.3,19.1,102,7.8,1011.3,8.6,13.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23668,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 03:00:00,26.9,91.2,0.0,0,Clear sky,1.2,4.3,120,1.8,1010.6,8.2,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23669,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 04:00:00,26.6,95.1,0.0,0,Clear sky,2.2,7.9,95,3.1,1009.5,7.9,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23670,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 05:00:00,27.9,87.9,0.0,0,Clear sky,6.4,23.0,92,9.7,1009.6,8.8,14.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23671,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 06:00:00,27.4,88.6,1.7,61,Slight rain,6.0,21.6,110,8.8,1008.6,5.1,75.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23672,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 07:00:00,28.1,85.0,0.0,0,Clear sky,4.6,16.6,105,6.1,1009.8,8.0,15.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23673,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 08:00:00,29.6,82.0,3.7,63,Moderate rain,5.9,21.2,127,7.9,1009.7,2.8,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
23674,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 09:00:00,30.7,78.8,6.7,63,Moderate rain,5.2,18.7,128,6.8,1010.8,1.5,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
23675,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 10:00:00,30.7,73.5,3.2,63,Moderate rain,5.3,19.1,108,7.5,1010.5,4.2,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
23676,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 11:00:00,31.2,71.7,0.0,1,Mainly clear,2.7,9.7,115,4.1,1010.6,8.1,48.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23677,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 12:00:00,31.6,70.1,0.0,2,Partly cloudy,10.1,36.4,93,13.3,1012.4,9.4,62.5,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
23678,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 13:00:00,31.8,68.4,1.2,95,Thunderstorm with lightning,11.3,40.7,104,16.1,1011.9,6.7,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
23679,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 14:00:00,32.2,69.8,0.0,1,Mainly clear,6.9,24.8,112,10.0,1011.1,9.9,31.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23680,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 15:00:00,31.7,69.1,0.0,2,Partly cloudy,8.7,31.3,104,13.2,1009.9,8.7,65.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23681,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 16:00:00,31.9,68.8,5.2,63,Moderate rain,6.4,23.0,101,8.9,1009.8,1.5,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
23682,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 17:00:00,31.4,73.8,0.0,2,Partly cloudy,6.0,21.6,108,9.3,1008.9,8.9,63.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23683,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 18:00:00,30.5,78.3,0.0,1,Mainly clear,5.8,20.9,133,8.6,1009.8,9.0,38.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23684,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 19:00:00,30.1,79.0,0.0,1,Mainly clear,7.3,26.3,118,10.6,1008.2,8.9,49.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23685,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 20:00:00,29.8,83.4,4.8,63,Moderate rain,1.0,3.6,130,1.4,1010.2,1.5,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
23686,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 21:00:00,28.6,84.9,0.0,1,Mainly clear,4.6,16.6,128,7.0,1010.3,9.4,28.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23687,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 22:00:00,27.7,89.7,0.0,0,Clear sky,2.8,10.1,135,4.3,1011.1,8.5,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23688,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-22 23:00:00,27.3,90.2,0.0,1,Mainly clear,1.3,4.7,96,2.0,1011.3,8.5,23.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23689,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 00:00:00,27.3,93.4,0.0,0,Clear sky,3.5,12.6,131,4.9,1011.0,9.1,16.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23690,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 01:00:00,26.6,96.1,0.0,0,Clear sky,2.7,9.7,108,3.7,1011.3,8.3,15.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23691,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 02:00:00,26.3,93.3,0.0,0,Clear sky,2.5,9.0,109,3.9,1011.3,8.3,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23692,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 03:00:00,26.6,93.7,0.0,1,Mainly clear,4.5,16.2,124,7.1,1010.5,8.0,20.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23693,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 04:00:00,26.7,90.7,0.0,0,Clear sky,3.8,13.7,128,5.1,1009.8,8.1,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23694,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 05:00:00,28.0,90.0,0.0,0,Clear sky,5.6,20.2,111,8.8,1009.2,7.8,12.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23695,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 06:00:00,27.9,86.9,0.0,0,Clear sky,2.0,7.2,133,3.1,1009.8,8.5,18.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23696,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 07:00:00,28.3,83.1,0.0,1,Mainly clear,4.6,16.6,114,6.0,1009.5,8.9,31.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23697,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 08:00:00,28.9,83.9,0.0,1,Mainly clear,3.7,13.3,95,5.8,1010.7,8.2,38.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23698,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 09:00:00,29.8,80.9,0.0,1,Mainly clear,7.0,25.2,99,10.4,1009.8,8.4,38.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23699,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 10:00:00,30.2,80.9,0.0,1,Mainly clear,5.8,20.9,135,7.9,1011.1,8.9,29.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23700,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 11:00:00,31.4,70.4,0.0,1,Mainly clear,1.0,3.6,86,1.5,1011.6,9.7,46.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23701,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 12:00:00,31.7,66.3,0.0,2,Partly cloudy,8.4,30.2,98,12.2,1011.7,9.5,56.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23702,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 13:00:00,31.3,69.1,0.0,1,Mainly clear,8.6,31.0,114,12.8,1011.1,9.2,38.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23703,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 14:00:00,33.0,69.3,0.0,2,Partly cloudy,10.5,37.8,114,14.7,1011.6,8.6,65.5,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
23704,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 15:00:00,31.8,68.1,0.0,2,Partly cloudy,8.4,30.2,93,12.6,1010.8,9.2,70.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23705,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 16:00:00,31.4,70.3,0.0,1,Mainly clear,9.0,32.4,126,12.8,1011.1,9.0,32.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23706,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 17:00:00,31.1,75.2,0.0,1,Mainly clear,10.6,38.2,114,16.0,1009.2,9.1,45.6,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
23707,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 18:00:00,30.1,76.0,0.0,2,Partly cloudy,7.4,26.6,92,11.7,1009.4,9.2,60.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23708,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 19:00:00,30.7,79.6,0.0,1,Mainly clear,6.5,23.4,110,10.2,1009.0,9.3,37.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23709,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 20:00:00,30.0,81.1,0.0,0,Clear sky,7.4,26.6,118,11.6,1009.2,9.4,17.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23710,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 21:00:00,28.5,85.3,0.0,1,Mainly clear,4.5,16.2,129,6.8,1010.8,9.0,24.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
23711,33,Poompuhar Fish Landing Center,North Tamil Nadu,11.144,79.855,2026-08-23 22:00:00,27.8,88.4,0.0,0,Clear sky,5.5,19.8,101,8.7,1011.0,8.3,10.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
