catch_id,year,quarter,state,species_group,scientific_name,ecological_category,catch_volume_tonnes,fishing_fleet_segment,monsoon_ban_impact,source,species_id
4515,2020,Q4,West Bengal,Tuna & Bonitos,Katsuwonus pelamis / Thunnus albacares,Pelagic,86.4,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,7
4516,2020,Q4,West Bengal,Seer Fishes (King Mackerel),Scomberomorus commerson,Pelagic,717.7,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,8
4517,2020,Q4,West Bengal,Seer Fishes (King Mackerel),Scomberomorus commerson,Pelagic,263.9,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,8
4518,2020,Q4,West Bengal,Seer Fishes (King Mackerel),Scomberomorus commerson,Pelagic,73.9,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,8
4519,2020,Q4,West Bengal,Silver & Black Pomfrets,Pampus argenteus / Parastromateus niger,Pelagic,5993.2,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,9
4520,2020,Q4,West Bengal,Silver & Black Pomfrets,Pampus argenteus / Parastromateus niger,Pelagic,2203.4,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,9
4521,2020,Q4,West Bengal,Silver & Black Pomfrets,Pampus argenteus / Parastromateus niger,Pelagic,617.0,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,9
4522,2020,Q4,West Bengal,Croakers (Sciaenids),Johnius dussumieri / Otolithes ruber,Demersal,1181.0,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,10
4523,2020,Q4,West Bengal,Croakers (Sciaenids),Johnius dussumieri / Otolithes ruber,Demersal,434.2,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,10
4524,2020,Q4,West Bengal,Croakers (Sciaenids),Johnius dussumieri / Otolithes ruber,Demersal,121.6,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,10
4525,2020,Q4,West Bengal,Threadfin Breams,Nemipterus japonicus,Demersal,1009.7,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,11
4526,2020,Q4,West Bengal,Threadfin Breams,Nemipterus japonicus,Demersal,371.2,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,11
4527,2020,Q4,West Bengal,Threadfin Breams,Nemipterus japonicus,Demersal,103.9,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,11
4528,2020,Q4,West Bengal,Anchovies (Stolephorus),Stolephorus commersonnii,Pelagic,666.3,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,12
4529,2020,Q4,West Bengal,Anchovies (Stolephorus),Stolephorus commersonnii,Pelagic,244.9,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,12
4530,2020,Q4,West Bengal,Anchovies (Stolephorus),Stolephorus commersonnii,Pelagic,68.6,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,12
4531,2020,Q4,West Bengal,Crabs (Portunids),Portunus pelagicus / sanguinolentus,Crustacean,529.9,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,13
4532,2020,Q4,West Bengal,Crabs (Portunids),Portunus pelagicus / sanguinolentus,Crustacean,194.8,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,13
4533,2020,Q4,West Bengal,Crabs (Portunids),Portunus pelagicus / sanguinolentus,Crustacean,54.6,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,13
4534,2020,Q4,West Bengal,Hilsa Shad,Tenualosa ilisha,Pelagic / Anadromous,7364.3,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,14
4535,2020,Q4,West Bengal,Hilsa Shad,Tenualosa ilisha,Pelagic / Anadromous,2707.5,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,14
4536,2020,Q4,West Bengal,Hilsa Shad,Tenualosa ilisha,Pelagic / Anadromous,758.1,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,14
4537,2021,Q1,Gujarat,Oil Sardine,Sardinella longiceps,Pelagic,706.5,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,1
4538,2021,Q1,Gujarat,Oil Sardine,Sardinella longiceps,Pelagic,259.7,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,1
4539,2021,Q1,Gujarat,Oil Sardine,Sardinella longiceps,Pelagic,72.7,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,1
4540,2021,Q1,Gujarat,Indian Mackerel,Rastrelliger kanagurta,Pelagic,1885.2,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,2
4541,2021,Q1,Gujarat,Indian Mackerel,Rastrelliger kanagurta,Pelagic,693.1,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,2
4542,2021,Q1,Gujarat,Indian Mackerel,Rastrelliger kanagurta,Pelagic,194.1,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,2
4543,2021,Q1,Gujarat,Ribbonfishes,Trichiurus lepturus,Pelagic,10296.7,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,3
4544,2021,Q1,Gujarat,Ribbonfishes,Trichiurus lepturus,Pelagic,3785.6,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,3
4545,2021,Q1,Gujarat,Ribbonfishes,Trichiurus lepturus,Pelagic,1060.0,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,3
4546,2021,Q1,Gujarat,Penaeid Prawns,Penaeus monodon / indicus,Demersal,13390.7,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,4
4547,2021,Q1,Gujarat,Penaeid Prawns,Penaeus monodon / indicus,Demersal,4923.1,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,4
4548,2021,Q1,Gujarat,Penaeid Prawns,Penaeus monodon / indicus,Demersal,1378.5,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,4
4549,2021,Q1,Gujarat,Non-penaeid Prawns,Acetes indicus,Demersal,12316.6,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,5
4550,2021,Q1,Gujarat,Non-penaeid Prawns,Acetes indicus,Demersal,4528.1,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,5
4551,2021,Q1,Gujarat,Non-penaeid Prawns,Acetes indicus,Demersal,1267.9,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,5
4552,2021,Q1,Gujarat,Cephalopods (Squid & Cuttlefish),Uroteuthis duvaucelii / Sepia pharaonis,Molluscan,8203.9,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,6
4553,2021,Q1,Gujarat,Cephalopods (Squid & Cuttlefish),Uroteuthis duvaucelii / Sepia pharaonis,Molluscan,3016.2,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,6
4554,2021,Q1,Gujarat,Cephalopods (Squid & Cuttlefish),Uroteuthis duvaucelii / Sepia pharaonis,Molluscan,844.5,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,6
4555,2021,Q1,Gujarat,Tuna & Bonitos,Katsuwonus pelamis / Thunnus albacares,Pelagic,889.0,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,7
4556,2021,Q1,Gujarat,Tuna & Bonitos,Katsuwonus pelamis / Thunnus albacares,Pelagic,326.9,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,7
4557,2021,Q1,Gujarat,Tuna & Bonitos,Katsuwonus pelamis / Thunnus albacares,Pelagic,91.5,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,7
4558,2021,Q1,Gujarat,Seer Fishes (King Mackerel),Scomberomorus commerson,Pelagic,5002.4,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,8
4559,2021,Q1,Gujarat,Seer Fishes (King Mackerel),Scomberomorus commerson,Pelagic,1839.1,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,8
4560,2021,Q1,Gujarat,Seer Fishes (King Mackerel),Scomberomorus commerson,Pelagic,514.9,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,8
4561,2021,Q1,Gujarat,Silver & Black Pomfrets,Pampus argenteus / Parastromateus niger,Pelagic,7085.7,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,9
4562,2021,Q1,Gujarat,Silver & Black Pomfrets,Pampus argenteus / Parastromateus niger,Pelagic,2605.0,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,9
4563,2021,Q1,Gujarat,Silver & Black Pomfrets,Pampus argenteus / Parastromateus niger,Pelagic,729.4,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,9
4564,2021,Q1,Gujarat,Croakers (Sciaenids),Johnius dussumieri / Otolithes ruber,Demersal,12401.5,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,10
4565,2021,Q1,Gujarat,Croakers (Sciaenids),Johnius dussumieri / Otolithes ruber,Demersal,4559.4,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,10
4566,2021,Q1,Gujarat,Croakers (Sciaenids),Johnius dussumieri / Otolithes ruber,Demersal,1276.6,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,10
4567,2021,Q1,Gujarat,Threadfin Breams,Nemipterus japonicus,Demersal,8519.9,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,11
4568,2021,Q1,Gujarat,Threadfin Breams,Nemipterus japonicus,Demersal,3132.3,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,11
4569,2021,Q1,Gujarat,Threadfin Breams,Nemipterus japonicus,Demersal,877.1,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,11
4570,2021,Q1,Gujarat,Anchovies (Stolephorus),Stolephorus commersonnii,Pelagic,857.0,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,12
4571,2021,Q1,Gujarat,Anchovies (Stolephorus),Stolephorus commersonnii,Pelagic,315.1,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,12
4572,2021,Q1,Gujarat,Anchovies (Stolephorus),Stolephorus commersonnii,Pelagic,88.2,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,12
4573,2021,Q1,Gujarat,Crabs (Portunids),Portunus pelagicus / sanguinolentus,Crustacean,4006.8,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,13
4574,2021,Q1,Gujarat,Crabs (Portunids),Portunus pelagicus / sanguinolentus,Crustacean,1473.1,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,13
4575,2021,Q1,Gujarat,Crabs (Portunids),Portunus pelagicus / sanguinolentus,Crustacean,412.5,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,13
4576,2021,Q1,Gujarat,Hilsa Shad,Tenualosa ilisha,Pelagic / Anadromous,8252.1,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,14
4577,2021,Q1,Gujarat,Hilsa Shad,Tenualosa ilisha,Pelagic / Anadromous,3033.9,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,14
4578,2021,Q1,Gujarat,Hilsa Shad,Tenualosa ilisha,Pelagic / Anadromous,849.5,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,14
4579,2021,Q1,Maharashtra,Oil Sardine,Sardinella longiceps,Pelagic,980.6,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,1
4580,2021,Q1,Maharashtra,Oil Sardine,Sardinella longiceps,Pelagic,360.5,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,1
4581,2021,Q1,Maharashtra,Oil Sardine,Sardinella longiceps,Pelagic,100.9,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,1
4582,2021,Q1,Maharashtra,Indian Mackerel,Rastrelliger kanagurta,Pelagic,9857.6,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,2
4583,2021,Q1,Maharashtra,Indian Mackerel,Rastrelliger kanagurta,Pelagic,3624.1,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,2
4584,2021,Q1,Maharashtra,Indian Mackerel,Rastrelliger kanagurta,Pelagic,1014.7,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,2
4585,2021,Q1,Maharashtra,Ribbonfishes,Trichiurus lepturus,Pelagic,7044.3,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,3
4586,2021,Q1,Maharashtra,Ribbonfishes,Trichiurus lepturus,Pelagic,2589.8,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,3
4587,2021,Q1,Maharashtra,Ribbonfishes,Trichiurus lepturus,Pelagic,725.1,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,3
4588,2021,Q1,Maharashtra,Penaeid Prawns,Penaeus monodon / indicus,Demersal,14959.8,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,4
4589,2021,Q1,Maharashtra,Penaeid Prawns,Penaeus monodon / indicus,Demersal,5499.9,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,4
4590,2021,Q1,Maharashtra,Penaeid Prawns,Penaeus monodon / indicus,Demersal,1540.0,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,4
4591,2021,Q1,Maharashtra,Non-penaeid Prawns,Acetes indicus,Demersal,16049.5,Mechanized (Trawler / Purse Seiner),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,5
4592,2021,Q1,Maharashtra,Non-penaeid Prawns,Acetes indicus,Demersal,5900.6,Motorized (Outboard Engine Craft),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,5
4593,2021,Q1,Maharashtra,Non-penaeid Prawns,Acetes indicus,Demersal,1652.2,Traditional (Non-Motorized Artisanal),Normal Operation,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,5
